row,col,type
7149,11948,5
7149,11960,5
7149,12016,5
7149,7959,5
7149,12264,5
7149,7960,5
7149,12265,5
7149,12267,5
7149,12268,5
7149,12301,5
7149,12336,5
7149,12339,5
7149,8065,5
7149,8089,5
7149,12365,5
7149,12369,5
7149,12370,5
7149,8112,5
7149,12373,5
7149,8143,5
7149,8155,5
7149,12414,5
7149,8164,5
7149,12424,5
7149,8166,5
7149,12431,5
7149,8168,5
7149,12432,5
7149,12443,5
7149,12446,5
7149,12447,5
7149,12535,5
7149,12536,5
7149,8418,5
7149,12637,5
7149,8437,5
7149,8516,5
7149,8541,5
7149,12753,5
7149,12769,5
7149,12774,5
7149,12775,5
7149,8825,5
7149,13126,5
7149,13202,5
7149,13203,5
7149,13243,5
7149,13262,5
7149,13296,5
7149,13347,5
7149,13385,5
7149,9199,5
7149,13455,5
7149,13518,5
7149,13537,5
7149,13600,5
7149,13631,5
7149,13756,5
7149,9665,5
7149,9668,5
7149,13849,5
7149,9786,5
7149,13940,5
7149,13955,5
7149,14031,5
7149,14063,5
7149,14064,5
7149,14077,5
7149,10021,5
7149,14108,5
7149,14364,5
7149,10289,5
7149,14424,5
7149,14452,5
7149,14456,5
7149,14461,5
7149,14531,5
7149,14713,5
7149,14796,5
7149,10661,5
7149,10798,5
7149,14911,5
7149,10981,5
7149,15055,5
7149,15061,5
7149,15062,5
7149,15079,5
7149,15095,5
7149,11158,5
7149,11159,5
7149,11160,5
7149,11169,5
7149,11215,5
7149,15254,5
7149,15265,5
7149,15282,5
7149,11318,5
7149,11451,5
7149,15473,5
7150,11697,5
7150,7407,5
7150,11766,5
7150,11768,5
7150,11900,5
7150,7580,5
7150,11960,5
7150,12016,5
7150,12264,5
7150,12267,5
7150,12301,5
7150,8007,5
7150,8112,5
7150,12373,5
7150,12374,5
7150,8143,5
7150,8155,5
7150,12432,5
7150,12571,5
7150,8541,5
7150,8547,5
7150,12774,5
7150,8825,5
7150,8926,5
7150,13243,5
7150,13347,5
7150,13350,5
7150,13631,5
7150,9668,5
7150,9786,5
7150,14132,5
7150,10186,5
7150,14361,5
7150,10289,5
7150,14763,5
7150,10914,5
7150,10946,5
7150,15026,5
7150,11158,5
7150,11160,5
7150,15464,5
11697,11864,5
11697,7572,5
11697,12365,5
11697,12374,5
11697,12375,5
11697,12432,5
11697,12599,5
11697,8541,5
11697,13243,5
11697,13285,5
11697,13347,5
11697,13420,5
11697,13757,5
11697,14031,5
11697,14125,5
11697,10163,5
11697,14285,5
11697,14372,5
11697,14684,5
11697,14760,5
11697,11158,5
11697,11160,5
7151,7921,5
7151,14504,5
11698,12578,5
11698,13025,5
11698,13063,5
11698,14030,5
11699,14484,5
11700,11763,5
11700,11819,5
11700,11820,5
11700,11851,5
11700,11966,5
11700,12040,5
11700,8251,5
11700,8555,5
11700,12877,5
11700,13285,5
11700,13286,5
11700,13978,5
11700,13982,5
11700,14406,5
11700,10327,5
11700,10507,5
11700,10528,5
11700,10600,5
11700,11069,5
11701,12622,5
11701,14049,5
11701,14900,5
11701,15138,5
11702,13965,5
11702,13966,5
11702,13968,5
11702,13972,5
11702,13974,5
11703,9027,5
11703,9044,5
11703,11355,5
7157,12049,5
7157,12051,5
7157,12052,5
7157,8056,5
7157,8333,5
7157,8417,5
7157,8418,5
7157,9030,5
7157,13455,5
7157,9668,5
7157,13971,5
7157,14193,5
7157,14911,5
7157,15014,5
7157,11440,5
11704,11780,5
11704,12413,5
11704,12478,5
11704,8265,5
11704,12512,5
11704,12966,5
11704,13244,5
11704,13569,5
11704,9786,5
11704,9805,5
11704,13992,5
11704,14071,5
11704,14144,5
7158,12548,5
7158,8926,5
7159,11710,5
7159,11814,5
7159,7467,5
7159,11900,5
7159,11960,5
7159,12078,5
7159,12207,5
7159,12372,5
7159,12414,5
7159,12526,5
7159,8328,5
7159,12569,5
7159,8375,5
7159,8417,5
7159,12732,5
7159,12755,5
7159,12848,5
7159,13004,5
7159,13066,5
7159,13092,5
7159,13347,5
7159,13551,5
7159,9694,5
7159,13774,5
7159,9728,5
7159,9729,5
7159,9733,5
7159,13843,5
7159,9839,5
7159,14348,5
7159,14349,5
7159,14350,5
7159,14372,5
7159,10369,5
7159,14540,5
7159,14541,5
7159,10603,5
7159,14844,5
7159,14914,5
7159,10908,5
7159,10989,5
7159,15048,5
7159,15051,5
7159,11014,5
7159,15065,5
7159,15417,5
7159,15464,5
11706,11709,5
11706,11715,5
11706,11729,5
11706,7356,5
11706,11797,5
11706,11832,5
11706,11862,5
11706,11866,5
11706,11868,5
11706,11869,5
11706,11884,5
11706,11897,5
11706,11899,5
11706,7549,5
11706,11936,5
11706,11939,5
11706,11948,5
11706,11965,5
11706,7605,5
11706,12016,5
11706,12060,5
11706,12118,5
11706,12125,5
11706,12126,5
11706,12133,5
11706,12145,5
11706,7885,5
11706,7946,5
11706,12248,5
11706,12249,5
11706,12272,5
11706,12319,5
11706,12369,5
11706,12370,5
11706,8112,5
11706,12373,5
11706,12390,5
11706,8166,5
11706,12443,5
11706,12477,5
11706,8272,5
11706,12503,5
11706,12534,5
11706,12548,5
11706,8328,5
11706,8333,5
11706,12567,5
11706,12568,5
11706,8375,5
11706,12622,5
11706,8417,5
11706,8422,5
11706,12675,5
11706,12685,5
11706,8505,5
11706,12711,5
11706,12739,5
11706,8730,5
11706,12911,5
11706,12912,5
11706,12967,5
11706,12985,5
11706,13004,5
11706,13014,5
11706,8926,5
11706,13064,5
11706,13084,5
11706,13092,5
11706,13204,5
11706,9002,5
11706,9049,5
11706,13347,5
11706,9169,5
11706,13408,5
11706,13520,5
11706,13552,5
11706,9565,5
11706,13597,5
11706,13610,5
11706,13730,5
11706,9640,5
11706,13747,5
11706,13756,5
11706,13762,5
11706,13777,5
11706,13784,5
11706,9764,5
11706,13866,5
11706,9786,5
11706,13937,5
11706,13955,5
11706,9864,5
11706,13980,5
11706,13999,5
11706,14016,5
11706,14017,5
11706,9940,5
11706,14040,5
11706,14119,5
11706,14125,5
11706,14132,5
11706,10061,5
11706,14162,5
11706,14195,5
11706,14215,5
11706,14216,5
11706,14253,5
11706,14342,5
11706,14347,5
11706,14349,5
11706,14364,5
11706,10327,5
11706,14463,5
11706,10369,5
11706,10422,5
11706,14654,5
11706,10566,5
11706,10610,5
11706,14777,5
11706,14859,5
11706,14871,5
11706,10799,5
11706,14911,5
11706,14973,5
11706,15014,5
11706,11039,5
11706,11055,5
11706,11065,5
11706,15187,5
11706,15203,5
11706,15327,5
11706,15334,5
11706,15335,5
11706,15384,5
11706,11370,5
11706,15412,5
11706,11438,5
11706,15461,5
11706,15470,5
11706,11454,5
11706,15505,5
11708,11709,5
11708,7502,5
11708,11883,5
11708,11936,5
11708,11960,5
11708,7728,5
11708,12056,5
11708,7885,5
11708,8089,5
11708,12369,5
11708,12390,5
11708,12593,5
11708,12597,5
11708,12598,5
11708,8375,5
11708,12711,5
11708,12775,5
11708,12913,5
11708,13350,5
11708,13409,5
11708,9500,5
11708,13580,5
11708,13937,5
11708,13955,5
11708,13959,5
11708,13983,5
11708,13992,5
11708,14004,5
11708,14029,5
11708,14040,5
11708,10018,5
11708,14363,5
11708,14392,5
11708,10422,5
11708,10780,5
11708,14911,5
11708,14933,5
11708,11169,5
11708,15230,5
11708,15277,5
11708,15327,5
11708,11410,5
11708,11440,5
11709,7356,5
11709,11883,5
11709,11898,5
11709,11899,5
11709,11935,5
11709,11960,5
11709,12056,5
11709,7890,5
11709,12407,5
11709,12414,5
11709,8173,5
11709,12451,5
11709,12507,5
11709,8375,5
11709,12618,5
11709,12648,5
11709,12727,5
11709,8534,5
11709,8547,5
11709,8548,5
11709,8926,5
11709,13094,5
11709,13292,5
11709,13347,5
11709,13408,5
11709,13409,5
11709,13518,5
11709,13756,5
11709,9735,5
11709,13937,5
11709,13955,5
11709,13992,5
11709,14016,5
11709,14049,5
11709,9979,5
11709,14342,5
11709,14347,5
11709,14349,5
11709,14355,5
11709,14363,5
11709,14388,5
11709,14392,5
11709,10603,5
11709,14785,5
11709,14841,5
11709,10994,5
11709,15210,5
11709,15224,5
11709,15227,5
11709,11306,5
11709,15405,5
11709,11410,5
11709,11421,5
11709,11440,5
11710,11715,5
11710,11814,5
11710,11922,5
11710,11937,5
11710,11964,5
11710,12123,5
11710,12145,5
11710,12356,5
11710,12548,5
11710,8328,5
11710,12613,5
11710,8396,5
11710,12848,5
11710,8687,5
11710,13059,5
11710,8926,5
11710,13253,5
11710,13414,5
11710,9547,5
11710,13608,5
11710,13784,5
11710,13847,5
11710,13920,5
11710,13992,5
11710,14090,5
11710,10150,5
11710,14372,5
11710,14401,5
11710,14485,5
11710,14977,5
11710,15018,5
11710,15335,5
11711,11938,5
11711,12995,5
11711,13601,5
11711,9648,5
11711,13958,5
11711,14085,5
11711,10329,5
11711,15139,5
11711,15435,5
11712,11876,5
11712,12078,5
11712,12369,5
11712,12408,5
11712,12423,5
11712,8168,5
11712,12952,5
11712,12985,5
11712,8811,5
11712,13242,5
11712,13443,5
11712,13538,5
11712,13542,5
11712,13543,5
11712,13719,5
11712,9630,5
11712,9709,5
11712,13906,5
11712,9876,5
11712,14049,5
11712,14072,5
11712,10219,5
11712,14420,5
11712,10369,5
11712,10603,5
11712,14854,5
11712,14856,5
11712,14940,5
11712,14942,5
11712,14944,5
11712,14945,5
11712,14957,5
11712,15204,5
11712,15319,5
11712,15464,5
11712,15469,5
11713,11883,5
11713,11884,5
11713,11978,5
11713,8042,5
11713,8056,5
11713,8202,5
11713,12459,5
11713,8292,5
11713,12550,5
11713,8328,5
11713,8364,5
11713,12731,5
11713,13412,5
11713,13413,5
11713,13414,5
11713,9222,5
11713,9381,5
11713,9469,5
11713,14161,5
11713,14215,5
11713,14216,5
11713,14363,5
11713,14443,5
11713,14444,5
11713,14531,5
11713,14662,5
11713,14685,5
11713,14871,5
11713,14901,5
11713,15227,5
11713,15255,5
11713,11238,5
11713,15391,5
11713,15464,5
11713,11454,5
11713,15545,5
7163,13741,5
11715,7412,5
11715,11798,5
11715,7460,5
11715,7503,5
11715,11882,5
11715,11884,5
11715,11898,5
11715,11900,5
11715,7549,5
11715,11906,5
11715,12011,5
11715,12116,5
11715,12118,5
11715,12123,5
11715,12235,5
11715,7921,5
11715,12237,5
11715,8083,5
11715,12432,5
11715,12434,5
11715,12443,5
11715,12477,5
11715,8264,5
11715,12503,5
11715,8303,5
11715,12549,5
11715,8328,5
11715,12564,5
11715,12593,5
11715,8417,5
11715,8418,5
11715,8430,5
11715,12669,5
11715,12675,5
11715,12685,5
11715,8505,5
11715,12735,5
11715,12739,5
11715,8546,5
11715,12967,5
11715,8825,5
11715,8891,5
11715,13087,5
11715,13241,5
11715,9029,5
11715,9171,5
11715,13416,5
11715,13442,5
11715,13520,5
11715,9547,5
11715,9565,5
11715,13597,5
11715,13620,5
11715,13631,5
11715,9640,5
11715,13747,5
11715,13748,5
11715,13757,5
11715,13764,5
11715,13773,5
11715,13774,5
11715,9703,5
11715,13796,5
11715,13802,5
11715,13955,5
11715,13960,5
11715,9864,5
11715,13999,5
11715,14004,5
11715,14095,5
11715,14115,5
11715,14116,5
11715,14117,5
11715,14119,5
11715,14132,5
11715,10057,5
11715,10089,5
11715,14181,5
11715,10121,5
11715,14292,5
11715,14296,5
11715,14297,5
11715,10289,5
11715,10310,5
11715,14401,5
11715,14405,5
11715,14406,5
11715,10316,5
11715,14408,5
11715,14409,5
11715,14410,5
11715,10327,5
11715,10338,5
11715,14480,5
11715,14504,5
11715,10413,5
11715,14598,5
11715,14599,5
11715,14601,5
11715,14680,5
11715,14714,5
11715,10610,5
11715,14786,5
11715,14859,5
11715,14977,5
11715,14991,5
11715,10927,5
11715,15012,5
11715,10981,5
11715,15027,5
11715,10982,5
11715,11035,5
11715,15190,5
11715,15194,5
11715,11189,5
11715,15334,5
11715,15364,5
11715,11360,5
11715,15384,5
11715,11407,5
11715,15464,5
11715,15468,5
11715,15469,5
11716,12731,5
11716,8921,5
11716,14296,5
11717,8417,5
11717,14292,5
11717,11465,5
11717,15483,5
11717,15484,5
11717,15485,5
11717,15487,5
11718,12008,5
11718,12040,5
11718,12434,5
11718,8221,5
11718,8223,5
11718,8549,5
11718,12753,5
11718,13240,5
11718,13288,5
11718,13471,5
11718,13548,5
11718,13946,5
11718,13984,5
11718,14292,5
11718,14296,5
11718,14297,5
11718,14383,5
11718,14504,5
11718,14505,5
11718,14999,5
11718,15192,5
7168,12008,5
7168,7815,5
7168,7885,5
7168,12451,5
7168,13756,5
7168,14004,5
7168,10003,5
7168,10520,5
7168,10521,5
11719,11797,5
11719,11883,5
11719,11884,5
11719,11905,5
11719,11948,5
11719,11960,5
11719,11963,5
11719,7610,5
11719,12016,5
11719,12060,5
11719,12072,5
11719,12073,5
11719,7788,5
11719,7815,5
11719,7849,5
11719,7890,5
11719,12197,5
11719,12332,5
11719,12344,5
11719,8112,5
11719,12424,5
11719,8168,5
11719,12495,5
11719,8375,5
11719,8417,5
11719,8418,5
11719,12660,5
11719,8546,5
11719,12760,5
11719,8578,5
11719,12767,5
11719,12790,5
11719,13028,5
11719,13064,5
11719,13204,5
11719,13347,5
11719,13455,5
11719,13518,5
11719,13538,5
11719,9515,5
11719,13602,5
11719,13756,5
11719,13757,5
11719,9788,5
11719,13940,5
11719,13971,5
11719,13980,5
11719,14102,5
11719,14149,5
11719,14215,5
11719,14216,5
11719,14282,5
11719,14296,5
11719,14457,5
11719,14463,5
11719,14504,5
11719,14888,5
11719,14957,5
11719,14965,5
11719,15094,5
11719,15187,5
11719,11168,5
11719,11302,5
11719,11461,5
7169,10454,5
7169,14892,5
11720,11762,5
11720,11948,5
11720,11969,5
11720,12008,5
11720,12009,5
11720,12026,5
11720,12074,5
11720,7815,5
11720,12152,5
11720,7938,5
11720,7940,5
11720,8085,5
11720,12446,5
11720,12451,5
11720,12513,5
11720,8555,5
11720,12769,5
11720,12840,5
11720,12985,5
11720,12995,5
11720,13013,5
11720,13087,5
11720,13241,5
11720,13328,5
11720,13336,5
11720,13347,5
11720,13412,5
11720,13551,5
11720,13747,5
11720,13803,5
11720,9735,5
11720,13902,5
11720,13904,5
11720,14067,5
11720,14071,5
11720,14073,5
11720,14172,5
11720,10089,5
11720,14194,5
11720,14216,5
11720,10157,5
11720,14282,5
11720,14434,5
11720,14456,5
11720,14457,5
11720,14491,5
11720,10502,5
11720,14714,5
11720,14760,5
11720,14841,5
11720,14856,5
11720,14882,5
11720,14974,5
11720,14978,5
11720,10915,5
11720,15014,5
11720,15029,5
11720,15112,5
11720,15113,5
11720,11148,5
11720,15213,5
11720,11274,5
11720,11370,5
11720,15385,5
11720,11395,5
11721,11723,5
11721,11754,5
11721,11788,5
11721,11793,5
11721,11797,5
11721,11814,5
11721,11819,5
11721,11820,5
11721,11832,5
11721,7530,5
11721,11883,5
11721,11898,5
11721,7549,5
11721,7555,5
11721,11919,5
11721,11921,5
11721,11931,5
11721,7602,5
11721,11960,5
11721,11977,5
11721,12008,5
11721,7728,5
11721,12028,5
11721,12073,5
11721,12074,5
11721,12075,5
11721,12099,5
11721,12106,5
11721,12113,5
11721,12123,5
11721,12140,5
11721,7839,5
11721,12147,5
11721,7894,5
11721,8040,5
11721,8043,5
11721,12353,5
11721,8085,5
11721,8090,5
11721,12369,5
11721,12390,5
11721,12413,5
11721,8168,5
11721,12477,5
11721,12479,5
11721,8320,5
11721,12548,5
11721,12549,5
11721,8375,5
11721,12611,5
11721,8396,5
11721,12622,5
11721,8417,5
11721,12660,5
11721,8448,5
11721,8495,5
11721,12685,5
11721,12711,5
11721,12727,5
11721,12728,5
11721,12731,5
11721,8541,5
11721,8546,5
11721,8573,5
11721,12758,5
11721,12767,5
11721,8607,5
11721,8608,5
11721,12789,5
11721,12812,5
11721,12840,5
11721,8730,5
11721,12913,5
11721,12969,5
11721,12988,5
11721,12990,5
11721,13004,5
11721,13059,5
11721,13062,5
11721,8926,5
11721,13064,5
11721,8938,5
11721,13128,5
11721,13204,5
11721,9002,5
11721,13252,5
11721,9010,5
11721,9027,5
11721,9029,5
11721,13283,5
11721,9048,5
11721,13294,5
11721,13295,5
11721,13297,5
11721,9101,5
11721,9151,5
11721,13375,5
11721,13413,5
11721,13416,5
11721,13455,5
11721,13497,5
11721,9478,5
11721,9485,5
11721,13548,5
11721,9527,5
11721,13719,5
11721,13730,5
11721,9651,5
11721,9655,5
11721,13756,5
11721,9668,5
11721,13793,5
11721,13798,5
11721,9733,5
11721,9755,5
11721,9774,5
11721,13906,5
11721,13908,5
11721,13940,5
11721,9849,5
11721,13955,5
11721,13992,5
11721,9915,5
11721,14017,5
11721,14029,5
11721,9940,5
11721,9976,5
11721,14100,5
11721,14132,5
11721,14142,5
11721,10059,5
11721,14162,5
11721,14168,5
11721,14169,5
11721,10098,5
11721,14195,5
11721,14244,5
11721,14252,5
11721,14258,5
11721,10160,5
11721,14261,5
11721,10176,5
11721,10203,5
11721,10214,5
11721,10217,5
11721,10219,5
11721,10255,5
11721,14414,5
11721,10327,5
11721,14443,5
11721,10386,5
11721,14522,5
11721,14527,5
11721,14535,5
11721,10494,5
11721,14755,5
11721,10645,5
11721,14790,5
11721,14796,5
11721,10661,5
11721,14843,5
11721,10755,5
11721,14844,5
11721,14846,5
11721,14871,5
11721,14911,5
11721,14912,5
11721,14914,5
11721,14915,5
11721,14933,5
11721,10868,5
11721,10869,5
11721,14956,5
11721,10879,5
11721,14978,5
11721,14980,5
11721,10915,5
11721,10978,5
11721,15061,5
11721,15075,5
11721,15087,5
11721,15149,5
11721,11170,5
11721,15213,5
11721,15227,5
11721,11201,5
11721,11234,5
11721,11235,5
11721,11318,5
11721,15335,5
11721,15378,5
11721,15391,5
11721,15392,5
11721,11426,5
11721,15459,5
11721,15461,5
11722,9651,5
11722,10494,5
11722,15484,5
11722,15485,5
11722,15487,5
11723,11770,5
11723,11986,5
11723,12016,5
11723,8086,5
11723,12413,5
11723,12462,5
11723,12548,5
11723,12566,5
11723,12571,5
11723,8432,5
11723,13034,5
11723,8900,5
11723,13035,5
11723,13242,5
11723,9127,5
11723,13442,5
11723,13443,5
11723,13518,5
11723,14102,5
11723,14215,5
11723,10219,5
11723,15084,5
11723,15085,5
11723,15253,5
11723,11234,5
11723,11370,5
11723,15397,5
11723,15398,5
11723,15402,5
11723,11383,5
11723,11614,5
7314,11725,5
11725,11779,5
11725,11786,5
11725,11897,5
11725,11936,5
11725,11986,5
11725,12248,5
11725,8112,5
11725,12371,5
11725,12669,5
11725,13416,5
11725,13442,5
11725,13955,5
11725,13971,5
11725,14132,5
11725,14174,5
11725,14911,5
11725,11168,5
11725,15268,5
11725,15405,5
11725,11449,5
11726,11897,5
11726,11910,5
11726,11913,5
11726,11914,5
11726,11916,5
11726,11977,5
11726,8149,5
11726,12740,5
11726,13610,5
11726,14844,5
11726,14933,5
11726,14978,5
11726,10945,5
7324,7562,5
7324,7581,5
7324,12137,5
7324,12145,5
7324,12611,5
7324,8396,5
7324,8546,5
7324,8619,5
7324,12900,5
7324,13253,5
7324,9010,5
7324,13256,5
7324,13286,5
7324,13287,5
7324,13347,5
7324,13579,5
7324,9665,5
7324,9668,5
7324,9682,5
7324,10098,5
7324,14258,5
7324,10265,5
7324,14418,5
7324,14485,5
7324,14777,5
7324,10761,5
7324,14933,5
7324,10901,5
7326,8013,5
7330,11931,5
7330,12414,5
7330,8301,5
7330,12518,5
7330,15343,5
11729,7415,5
11729,11882,5
11729,7549,5
11729,12008,5
11729,7885,5
11729,8007,5
11729,12434,5
11729,12435,5
11729,12630,5
11729,12631,5
11729,8448,5
11729,12675,5
11729,12812,5
11729,12967,5
11729,13223,5
11729,9027,5
11729,13307,5
11729,13520,5
11729,9508,5
11729,13590,5
11729,9665,5
11729,9668,5
11729,13955,5
11729,14011,5
11729,14147,5
11729,14162,5
11729,14348,5
11729,14351,5
11729,14383,5
11729,14532,5
11729,10455,5
11729,10833,5
11729,15015,5
11729,15023,5
11729,15167,5
11729,11294,5
11729,11297,5
11729,15322,5
11729,15323,5
11729,11298,5
11729,15327,5
11729,11311,5
11729,15334,5
11729,15383,5
11729,11401,5
11731,11732,5
11731,11758,5
11731,11779,5
11731,11794,5
11731,11801,5
11731,11884,5
11731,11898,5
11731,11899,5
11731,7571,5
11731,11936,5
11731,12010,5
11731,7728,5
11731,12060,5
11731,12092,5
11731,12179,5
11731,12183,5
11731,7940,5
11731,12353,5
11731,8090,5
11731,8106,5
11731,8112,5
11731,12390,5
11731,12451,5
11731,8221,5
11731,8224,5
11731,12513,5
11731,8301,5
11731,12518,5
11731,8328,5
11731,8375,5
11731,12732,5
11731,8568,5
11731,8569,5
11731,12767,5
11731,12960,5
11731,13124,5
11731,13143,5
11731,13262,5
11731,13347,5
11731,9124,5
11731,9169,5
11731,13408,5
11731,13412,5
11731,13413,5
11731,13414,5
11731,9222,5
11731,9224,5
11731,13436,5
11731,13445,5
11731,9372,5
11731,9418,5
11731,9442,5
11731,9475,5
11731,13569,5
11731,13610,5
11731,13624,5
11731,9600,5
11731,13642,5
11731,9637,5
11731,13770,5
11731,13784,5
11731,13803,5
11731,9755,5
11731,9756,5
11731,13848,5
11731,13856,5
11731,9783,5
11731,13992,5
11731,14037,5
11731,9954,5
11731,9963,5
11731,14073,5
11731,14144,5
11731,14161,5
11731,10255,5
11731,14509,5
11731,14532,5
11731,10454,5
11731,14684,5
11731,14685,5
11731,14714,5
11731,10749,5
11731,10754,5
11731,14854,5
11731,14918,5
11731,10915,5
11731,10994,5
11731,15061,5
11731,11055,5
11731,15187,5
11731,11152,5
11731,15340,5
11731,15364,5
11731,15378,5
11731,11412,5
11731,11438,5
11731,11439,5
11731,11440,5
11731,15457,5
11731,11454,5
11731,15545,5
11732,8301,5
11732,12518,5
11733,8301,5
11733,13803,5
11733,10246,5
11734,11735,5
11734,11737,5
11734,11738,5
11734,11739,5
11734,11740,5
11734,12116,5
11734,12118,5
11734,12121,5
11734,7811,5
11735,11737,5
11735,11738,5
